id,cod_municipio,cod_vereda,departamento,municipio,vereda,vigencia,fuente,descripcion,seudonimos,area_ha,cod_dpto,observaciones
232,27430,27430097,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430097),INDF,ESRI,NULL,1,"1964,29414",27,
233,27430,27430096,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430096),INDF,ESRI,NULL,1,"571,7802888",27,
234,27430,27430095,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430095),INDF,ESRI,NULL,1,"1427,3196",27,
235,27430,27430094,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430094),INDF,ESRI,NULL,1,"2343,939446",27,
236,27430,27430093,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430093),INDF,ESRI,NULL,1,"513,2621784",27,
237,27430,27430092,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430092),INDF,ESRI,NULL,1,"270,4406955",27,
238,27430,27430091,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430091),INDF,ESRI,NULL,1,"1793,576796",27,
239,27430,27430090,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430090),INDF,ESRI,NULL,1,"1122,445876",27,
240,27430,27430089,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430089),INDF,ESRI,NULL,1,"218,4022223",27,
241,27430,27430088,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430088),INDF,ESRI,NULL,1,"2486,676365",27,
242,27430,27430087,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430087),INDF,ESRI,NULL,1,"433,7392742",27,
243,27430,27430086,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430086),INDF,ESRI,NULL,1,"2335,848042",27,
244,27430,27430085,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430085),INDF,ESRI,NULL,1,"408,3309987",27,
245,27430,27430084,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430084),INDF,ESRI,NULL,1,"735,9147596",27,
246,27430,27430082,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430082),INDF,ESRI,NULL,1,"2184,28548",27,
247,27430,27430083,CHOCÓ,MEDIO BAUDÓ,BERIGUADO,INDF,ESRI,NULL,1,"2377,305588",27,
248,27430,27430032,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430032),INDF,ESRI,NULL,1,"1905,114614",27,
249,27430,27430081,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430081),INDF,ESRI,NULL,1,"776,8003645",27,
250,27430,27430080,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430080),INDF,ESRI,NULL,1,"505,4175007",27,
251,27430,27430079,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430079),INDF,ESRI,NULL,1,"2335,36493",27,
252,27430,27430078,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430078),INDF,ESRI,NULL,1,"226,5603857",27,
253,27430,27430077,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430077),INDF,ESRI,NULL,1,"246,7842792",27,
254,27430,27430031,CHOCÓ,MEDIO BAUDÓ,SAN JUAN DE DIOS,INDF,ESRI,NULL,1,"1486,260994",27,
255,27430,27430075,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430075),INDF,ESRI,NULL,1,"535,2271807",27,
256,27430,27430076,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430076),INDF,ESRI,NULL,1,"169,4775944",27,
257,27430,27430074,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430074),INDF,ESRI,NULL,1,"386,0059803",27,
258,27430,27430073,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430073),INDF,ESRI,NULL,1,"140,0406842",27,
259,27430,27430072,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430072),INDF,ESRI,NULL,1,"1127,995014",27,
260,27430,27430070,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430070),INDF,ESRI,NULL,1,"1277,293857",27,
261,27430,27430071,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430071),INDF,ESRI,NULL,1,"291,8959685",27,
262,27430,27430069,CHOCÓ,MEDIO BAUDÓ,AGUA SUCIA,INDF,ESRI,NULL,1,"2557,451018",27,
263,27430,27430067,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430067),INDF,ESRI,NULL,1,"1727,092234",27,
264,27430,27430068,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430068),INDF,ESRI,NULL,1,"497,2412565",27,
265,27430,27430066,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430066),INDF,ESRI,NULL,1,"253,7220393",27,
266,27430,27430065,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430065),INDF,ESRI,NULL,1,"1430,869052",27,
267,27430,27430064,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430064),INDF,ESRI,NULL,1,"2581,361699",27,
268,27430,27430063,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430063),INDF,ESRI,NULL,1,"2009,903726",27,
269,27430,27430006,CHOCÓ,MEDIO BAUDÓ,CECILIO,INDF,ESRI,NULL,1,"1850,322783",27,
270,27430,27430005,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430005),INDF,ESRI,NULL,1,"1270,542511",27,
271,27430,27430061,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430061),INDF,ESRI,NULL,1,"750,5930236",27,
272,27430,27430062,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430062),INDF,ESRI,NULL,1,"1707,278808",27,
273,27430,27430059,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430059),INDF,ESRI,NULL,1,"1300,792946",27,
274,27430,27430060,CHOCÓ,MEDIO BAUDÓ,VICHURRA,INDF,ESRI,NULL,1,"1042,936591",27,
275,27430,27430058,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430058),INDF,ESRI,NULL,1,"902,3382403",27,
276,27430,27430057,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430057),INDF,ESRI,NULL,1,"1070,170243",27,
277,27430,27430056,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430056),INDF,ESRI,NULL,1,"142,6246014",27,
278,27430,27430055,CHOCÓ,MEDIO BAUDÓ,AGUACATE,INDF,ESRI,NULL,1,"2059,258063",27,
279,27430,27430054,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430054),INDF,ESRI,NULL,1,"1937,131597",27,
280,27430,27430053,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430053),INDF,ESRI,NULL,1,"59,78183388",27,
281,27430,27430052,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430052),INDF,ESRI,NULL,1,"123,1180941",27,
282,27430,27430051,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430051),INDF,ESRI,NULL,1,"918,7046302",27,
283,27430,27430050,CHOCÓ,MEDIO BAUDÓ,PITAL,INDF,ESRI,NULL,1,"2255,833438",27,
284,27430,27430049,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430049),INDF,ESRI,NULL,1,"468,2827486",27,
285,27430,27430048,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430048),INDF,ESRI,NULL,1,"1860,525234",27,
286,27430,27430047,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430047),INDF,ESRI,NULL,1,"800,1559644",27,
287,27430,27430046,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430046),INDF,ESRI,NULL,1,"1278,235669",27,
288,27430,27430045,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430045),INDF,ESRI,NULL,1,"2082,094913",27,
289,27430,27430044,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430044),INDF,ESRI,NULL,1,"151,3521971",27,
290,27430,27430043,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430043),INDF,ESRI,NULL,1,"965,0144248",27,
291,27430,27430030,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430030),INDF,ESRI,NULL,1,"1848,029025",27,
292,27430,27430029,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430029),INDF,ESRI,NULL,1,"1336,601371",27,
293,27430,27430004,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430004),INDF,ESRI,NULL,1,"2567,073964",27,
294,27430,27430028,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430028),INDF,ESRI,NULL,1,"467,8475327",27,
295,27430,27430026,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430026),INDF,ESRI,NULL,1,"262,252215",27,
296,27430,27430027,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430027),INDF,ESRI,NULL,1,"365,0086441",27,
297,27430,27430025,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430025),INDF,ESRI,NULL,1,"1479,688529",27,
298,27430,27430024,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430024),INDF,ESRI,NULL,1,"1268,643751",27,
299,27430,27430023,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430023),INDF,ESRI,NULL,1,"139,463028",27,
300,27430,27430022,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430022),INDF,ESRI,NULL,1,"2349,184903",27,
301,27430,27430021,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430021),INDF,ESRI,NULL,1,"2001,863859",27,
302,27430,27430020,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430020),INDF,ESRI,NULL,1,"1769,74626",27,
303,27430,27430019,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430019),INDF,ESRI,NULL,1,"801,9336517",27,
304,27430,27430018,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430018),INDF,ESRI,NULL,1,"318,9619392",27,
305,27430,27430017,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430017),INDF,ESRI,NULL,1,"2065,688832",27,
306,27430,27430016,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430016),INDF,ESRI,NULL,1,"2077,839762",27,
307,27430,27430013,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430013),INDF,ESRI,NULL,1,"1122,456386",27,
308,27430,27430015,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430015),INDF,ESRI,NULL,1,"1127,377839",27,
309,27430,27430012,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430012),INDF,ESRI,NULL,1,"310,9309971",27,
310,27430,27430011,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430011),INDF,ESRI,NULL,1,"356,3508181",27,
311,27430,27430010,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430010),INDF,ESRI,NULL,1,"214,948568",27,
312,27430,27430009,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430009),INDF,ESRI,NULL,1,"1366,053586",27,
313,27430,27430008,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430008),INDF,ESRI,NULL,1,"2069,038912",27,
314,27430,27430007,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430007),INDF,ESRI,NULL,1,"1320,959863",27,
315,27430,27430042,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430042),INDF,ESRI,NULL,1,"1971,505228",27,
316,27430,27430041,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430041),INDF,ESRI,NULL,1,"872,6299655",27,
317,27430,27430040,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430040),INDF,ESRI,NULL,1,"1829,461355",27,
318,27430,27430039,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430039),INDF,ESRI,NULL,1,"2046,039874",27,
319,27430,27430038,CHOCÓ,MEDIO BAUDÓ,SALADO,INDF,ESRI,NULL,1,"1964,701904",27,
320,27430,27430003,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430003),INDF,ESRI,NULL,1,"1877,167665",27,
321,27430,27430037,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430037),INDF,ESRI,NULL,1,"1622,703033",27,
322,27430,27430036,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430036),INDF,ESRI,NULL,1,"1916,559743",27,
323,27430,27430035,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430035),INDF,ESRI,NULL,1,"2105,249865",27,
324,27430,27430002,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430002),INDF,ESRI,NULL,1,"1815,137505",27,
325,27430,27430034,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430034),INDF,ESRI,NULL,1,"2061,778292",27,
326,27430,27430001,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430001),INDF,ESRI,NULL,1,"1689,489176",27,
327,27430,27430033,CHOCÓ,MEDIO BAUDÓ,SIN DEFINIR (27430033),INDF,ESRI,NULL,1,"1757,448201",27,
328,27425,27425086,CHOCÓ,MEDIO ATRATO,SIN DEFINIR,INDF,ESRI,NULL,1,"2024,652537",27,
329,27425,27425085,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425085),INDF,ESRI,NULL,1,"1871,836571",27,
330,27425,27425084,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425084),INDF,ESRI,NULL,1,"1980,880136",27,
331,27425,27425043,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425043),INDF,ESRI,NULL,1,"1872,806299",27,
332,27425,27425042,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425042),INDF,ESRI,NULL,1,"1867,786294",27,
333,27425,27425083,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425083),INDF,ESRI,NULL,1,"2059,858125",27,
334,27425,27425040,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425040),INDF,ESRI,NULL,1,"1720,237093",27,
335,27425,27425082,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425082),INDF,ESRI,NULL,1,"1804,445542",27,
336,27425,27425081,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425081),INDF,ESRI,NULL,1,"1447,494289",27,
337,27425,27425080,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425080),INDF,ESRI,NULL,1,"1420,307403",27,
338,27425,27425041,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425041),INDF,ESRI,NULL,1,"2066,0898",27,
339,27425,27425072,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425072),INDF,ESRI,NULL,1,"1968,714653",27,
340,27425,27425079,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425079),INDF,ESRI,NULL,1,"459,5010441",27,
341,27425,27425078,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425078),INDF,ESRI,NULL,1,"1928,600388",27,
342,27425,27425077,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425077),INDF,ESRI,NULL,1,"619,1639903",27,
343,27425,27425076,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425076),INDF,ESRI,NULL,1,"2181,085738",27,
344,27425,27425075,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425075),INDF,ESRI,NULL,1,"1944,297242",27,
345,27425,27425074,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425074),INDF,ESRI,NULL,1,"844,8920685",27,
346,27425,27425073,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425073),INDF,ESRI,NULL,1,"517,7812542",27,
347,27425,27425071,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425071),INDF,ESRI,NULL,1,"2134,248516",27,
348,27425,27425070,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425070),INDF,ESRI,NULL,1,"2546,185944",27,
349,27425,27425069,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425069),INDF,ESRI,NULL,1,"1580,049827",27,
350,27425,27425068,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425068),INDF,ESRI,NULL,1,"2265,910177",27,
351,27425,27425067,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425067),INDF,ESRI,NULL,1,"1444,178642",27,
352,27425,27425066,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425066),INDF,ESRI,NULL,1,"2202,929077",27,
353,27425,27425064,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425064),INDF,ESRI,NULL,1,"1636,417572",27,
354,27425,27425063,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425063),INDF,ESRI,NULL,1,"2477,220403",27,
355,27425,27425062,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425062),INDF,ESRI,NULL,1,"1780,947005",27,
356,27425,27425061,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425061),INDF,ESRI,NULL,1,"2231,680647",27,
357,27425,27425059,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425059),INDF,ESRI,NULL,1,"3859,168684",27,
358,27425,27425058,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425058),INDF,ESRI,NULL,1,"1709,651695",27,
360,27425,27425004,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425004),INDF,ESRI,NULL,1,"314,3647063",27,
361,27425,27425001,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425001),INDF,ESRI,NULL,1,"1858,104045",27,
362,27425,27425056,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425056),INDF,ESRI,NULL,1,"2689,788746",27,
363,27425,27425089,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425089),INDF,ESRI,NULL,1,"1920,249421",27,
364,27425,27425055,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425055),INDF,ESRI,NULL,1,"1667,905143",27,
365,27425,27425054,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425054),INDF,ESRI,NULL,1,"1855,960951",27,
366,27425,27425053,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425053),INDF,ESRI,NULL,1,"2724,694991",27,
367,27425,27425005,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425005),INDF,ESRI,NULL,1,"1203,565714",27,
368,27425,27425052,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425052),INDF,ESRI,NULL,1,"374,4810306",27,
369,27425,27425051,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425051),INDF,ESRI,NULL,1,"2202,657927",27,
370,27425,27425050,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425050),INDF,ESRI,NULL,1,"1206,471181",27,
371,27425,27425049,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425049),INDF,ESRI,NULL,1,"1989,493834",27,
372,27425,27425006,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425006),INDF,ESRI,NULL,1,"1014,38829",27,
373,27425,27425048,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425048),INDF,ESRI,NULL,1,"196,6509983",27,
374,27425,27425047,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425047),INDF,ESRI,NULL,1,"1355,751834",27,
375,27425,27425045,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425045),INDF,ESRI,NULL,1,"769,1438093",27,
376,27425,27425046,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425046),INDF,ESRI,NULL,1,"2347,286133",27,
377,27425,27425044,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425044),INDF,ESRI,NULL,1,"2878,671329",27,
378,27425,27425039,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425039),INDF,ESRI,NULL,1,"2031,803761",27,
379,27425,27425037,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425037),INDF,ESRI,NULL,1,"2207,696194",27,
380,27425,27425038,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425038),INDF,ESRI,NULL,1,"187,2247898",27,
381,27425,27425035,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425035),INDF,ESRI,NULL,1,"266,0379122",27,
382,27425,27425036,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425036),INDF,ESRI,NULL,1,"2496,846777",27,
383,27425,27425034,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425034),INDF,ESRI,NULL,1,"493,9511787",27,
384,27425,27425088,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425088),INDF,ESRI,NULL,1,"2860,932387",27,
385,27425,27425033,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425033),INDF,ESRI,NULL,1,"1877,109729",27,
386,27425,27425031,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425031),INDF,ESRI,NULL,1,"1377,943768",27,
387,27425,27425032,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425032),INDF,ESRI,NULL,1,"3848,33373",27,
388,27425,27425030,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425030),INDF,ESRI,NULL,1,"2493,539964",27,
389,27425,27425029,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425029),INDF,ESRI,NULL,1,"1784,618739",27,
390,27425,27425028,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425028),INDF,ESRI,NULL,1,"2622,109531",27,
391,27425,27425027,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425027),INDF,ESRI,NULL,1,"1512,94545",27,
392,27425,27425025,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425025),INDF,ESRI,NULL,1,"2527,200104",27,
393,27425,27425026,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425026),INDF,ESRI,NULL,1,"1396,941968",27,
394,27425,27425020,CHOCÓ,MEDIO ATRATO,CALLE LARGA,INDF,ESRI,NULL,1,"1977,284879",27,
395,27425,27425024,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425024),INDF,ESRI,NULL,1,"3089,306318",27,
396,27425,27425023,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425023),INDF,ESRI,NULL,1,"1649,188278",27,
397,27425,27425022,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425022),INDF,ESRI,NULL,1,"2070,326356",27,
398,27425,27425018,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425018),INDF,ESRI,NULL,1,"316,5527124",27,
399,27425,27425021,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425021),INDF,ESRI,NULL,1,"2379,971059",27,
400,27425,27425019,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425019),INDF,ESRI,NULL,1,"2089,683395",27,
401,27425,27425017,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425017),INDF,ESRI,NULL,1,"2011,486994",27,
402,27425,27425016,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425016),INDF,ESRI,NULL,1,"1531,035369",27,
403,27425,27425090,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425090),2017,IGAC_2016,NULL,1,"6795,814764",27,CAMBIO DE FORMA POR LIMITE MUNICIPAL IGAC_2016
404,27425,27425002,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425002),INDF,ESRI,NULL,1,"2422,399208",27,
405,27425,27425015,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425015),INDF,ESRI,NULL,1,"2362,999019",27,
406,27425,27425014,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425014),INDF,ESRI,NULL,1,"333,9175111",27,
407,27425,27425007,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425007),INDF,ESRI,NULL,1,"1887,440853",27,
408,27425,27425013,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425013),INDF,ESRI,NULL,1,"4541,968857",27,
409,27425,27425087,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425087),INDF,ESRI,NULL,1,"896,853005",27,
410,27425,27425012,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425012),INDF,ESRI,NULL,1,"1997,060639",27,
411,27425,27425010,CHOCÓ,MEDIO ATRATO,SIN DEFINIR (27425010),INDF,ESRI,NULL,1,"5864,123342",27,
412,27425,27425011,CHOCÓ,MEDIO ATRATO,ISLETA,INDF,ESRI,NULL,1,"10922,22907",27,
414,27413,27413016,CHOCÓ,LLORÓ,SIN DEFINIR,INDF,ESRI,NULL,1,"2286,264499",27,
415,27413,27413014,CHOCÓ,LLORÓ,SIN DEFINIR (27413014),INDF,ESRI,NULL,1,"3591,075577",27,
417,27413,27413002,CHOCÓ,LLORÓ,SIN DEFINIR (27413002),INDF,ESRI,NULL,1,"539,8414333",27,
418,27413,27413003,CHOCÓ,LLORÓ,SIN DEFINIR (27413003),INDF,ESRI,NULL,1,"4255,556801",27,
419,27413,27413012,CHOCÓ,LLORÓ,SIN DEFINIR (27413012),INDF,ESRI,NULL,1,"6695,95855",27,
420,27413,27413011,CHOCÓ,LLORÓ,SIN DEFINIR (27413011),INDF,ESRI,NULL,1,"7002,915099",27,
421,27413,27413010,CHOCÓ,LLORÓ,SIN DEFINIR (27413010),INDF,ESRI,NULL,1,"1711,154714",27,
422,27413,27413001,CHOCÓ,LLORÓ,SIN DEFINIR (27413001),INDF,ESRI,NULL,1,"4542,507503",27,
423,27413,27413004,CHOCÓ,LLORÓ,SIN DEFINIR (27413004),INDF,ESRI,NULL,1,"4138,277386",27,
424,27413,27413009,CHOCÓ,LLORÓ,SIN DEFINIR (27413009),INDF,ESRI,NULL,1,"3472,650811",27,
425,27413,27413008,CHOCÓ,LLORÓ,SIN DEFINIR (27413008),INDF,ESRI,NULL,1,"1430,745824",27,
426,27413,27413007,CHOCÓ,LLORÓ,SIN DEFINIR (27413007),INDF,ESRI,NULL,1,"850,6584821",27,
427,27413,27413006,CHOCÓ,LLORÓ,SIN DEFINIR (27413006),INDF,ESRI,NULL,1,"2676,904644",27,
428,27413,27413005,CHOCÓ,LLORÓ,SIN DEFINIR (27413005),INDF,ESRI,NULL,1,"4073,131592",27,
429,27413,27413032,CHOCÓ,LLORÓ,SIN DEFINIR (27413032),INDF,ESRI,NULL,1,"1157,804017",27,
430,27413,27413024,CHOCÓ,LLORÓ,SIN DEFINIR (27413024),INDF,ESRI,NULL,1,"6714,540217",27,
431,27413,27413031,CHOCÓ,LLORÓ,SIN DEFINIR (27413031),INDF,ESRI,NULL,1,"5594,816718",27,
432,27413,27413030,CHOCÓ,LLORÓ,SIN DEFINIR (27413030),INDF,ESRI,NULL,1,"484,7082033",27,
433,27413,27413029,CHOCÓ,LLORÓ,SIN DEFINIR (27413029),INDF,ESRI,NULL,1,"2862,986999",27,
434,27413,27413028,CHOCÓ,LLORÓ,SIN DEFINIR (27413028),INDF,ESRI,NULL,1,"864,2264256",27,
435,27413,27413026,CHOCÓ,LLORÓ,SIN DEFINIR (27413026),INDF,ESRI,NULL,1,"3555,231313",27,
436,27413,27413025,CHOCÓ,LLORÓ,SIN DEFINIR (27413025),INDF,ESRI,NULL,1,"1482,033017",27,
437,27413,27413023,CHOCÓ,LLORÓ,SIN DEFINIR (27413023),INDF,ESRI,NULL,1,"258,2083619",27,
438,27413,27413022,CHOCÓ,LLORÓ,SIN DEFINIR (27413022),INDF,ESRI,NULL,1,"163,6073015",27,
439,27413,27413021,CHOCÓ,LLORÓ,SIN DEFINIR (27413021),INDF,ESRI,NULL,1,"1909,5266",27,
440,27413,27413033,CHOCÓ,LLORÓ,SIN DEFINIR (27413033),INDF,ESRI,NULL,1,"1509,672577",27,
441,27413,27413020,CHOCÓ,LLORÓ,SIN DEFINIR (27413020),INDF,ESRI,NULL,1,"808,8926122",27,
